index,branch_lengths,dist,rep,quint
1,0.017136385652959683,42.071844519612156,760,2
2,0.03298994038852896,42.949520536091015,760,3
3,0.05304544074346058,43.16254575595006,760,4
4,0.09641792898577418,43.74629238922151,760,5
0,0.00704606067276892,43.34056140268967,761,1
1,0.01713638565295973,42.6111892913727,761,2
2,0.03298994038852904,42.4558191521095,761,3
3,0.05304544074346056,43.480346667542264,761,4
4,0.09641792898577423,43.03985376115128,761,5
0,0.007046060672768931,43.26636215991232,762,1
1,0.0171363856529597,42.153296052197554,762,2
2,0.032989940388528934,42.404350733007135,762,3
3,0.05304544074346056,43.67759930327049,762,4
4,0.09641792898577416,43.43310952646134,762,5
0,0.007046060672768925,42.44175716548544,763,1
1,0.01713638565295972,43.01694409501429,763,2
2,0.032989940388528934,43.5181566733767,763,3
3,0.053045440743460605,43.58714571487143,763,4
4,0.09641792898577392,42.36819842967926,763,5
0,0.007046060672768919,42.94761157384999,764,1
1,0.017136385652959687,42.955270069517056,764,2
2,0.03298994038852906,43.418552991309504,764,3
3,0.05304544074346055,43.164536315292985,764,4
4,0.09641792898577436,42.445023477159545,764,5
0,0.0070460606727689315,43.155132199534016,765,1
1,0.01713638565295969,43.35038738308909,765,2
2,0.03298994038852893,42.61078608543315,765,3
3,0.05304544074346055,43.265379576028735,765,4
4,0.09641792898577405,42.536270564496384,765,5
0,0.007046060672768922,43.516507229270324,766,1
1,0.017136385652959704,42.93687265273731,766,2
2,0.032989940388529024,42.74623271891853,766,3
3,0.05304544074346067,42.86504133035415,766,4
4,0.09641792898577425,42.859815802690136,766,5
0,0.007046060672768919,43.422623162738795,767,1
1,0.017136385652959697,42.46377490442692,767,2
2,0.032989940388528934,42.951047881459,767,3
3,0.05304544074346043,42.77324338712075,767,4
4,0.0964179289857742,43.323018803734364,767,5
0,0.00704606067276893,42.99730029586251,768,1
1,0.017136385652959676,43.419765863922784,768,2
2,0.03298994038852896,42.916110772539575,768,3
3,0.05304544074346051,42.23007931245363,768,4
4,0.0964179289857742,43.356433681634215,768,5
0,0.0070460606727689255,42.95255709392801,769,1
1,0.017136385652959725,42.85044720051141,769,2
2,0.032989940388528975,43.95102265739088,769,3
3,0.05304544074346058,43.123152930893006,769,4
4,0.09641792898577396,42.05959072097719,769,5
0,0.0070460606727689315,42.72035057288286,770,1
1,0.01713638565295971,42.36789530798476,770,2
2,0.03298994038852895,42.98361083581203,770,3
3,0.05304544074346046,43.26189235516129,770,4
4,0.09641792898577423,43.60364291896619,770,5
0,0.007046060672768928,42.599396066862056,771,1
1,0.017136385652959718,43.62839415371822,771,2
2,0.03298994038852899,43.634175338643665,771,3
3,0.05304544074346048,42.383442720069205,771,4
4,0.09641792898577425,42.67772412584593,771,5
0,0.007046060672768932,42.749836589760854,772,1
1,0.0171363856529597,43.15890400645639,772,2
2,0.03298994038852904,42.50415808850146,772,3
3,0.05304544074346056,43.16638205083153,772,4
4,0.09641792898577409,43.34194700167561,772,5
0,0.007046060672768926,42.02828304543921,773,1
1,0.017136385652959708,43.38119672285288,773,2
2,0.03298994038852903,43.28065155161188,773,3
3,0.05304544074346056,42.712940623531544,773,4
4,0.09641792898577405,43.52273209382766,773,5
0,0.007046060672768916,43.11747560872093,774,1
1,0.0171363856529597,43.27326377247234,774,2
2,0.03298994038852894,42.09064436962382,774,3
3,0.05304544074346064,42.73421115347857,774,4
4,0.0964179289857741,43.69960997869466,774,5
0,0.007046060672768926,43.49294806879772,775,1
1,0.01713638565295972,41.71591500464576,775,2
2,0.03298994038852901,43.46499798630918,775,3
3,0.05304544074346049,43.39310277049943,775,4
4,0.09641792898577428,42.88222959556947,775,5
0,0.0070460606727689185,42.44763633773856,776,1
1,0.01713638565295968,43.44574597158746,776,2
2,0.03298994038852895,42.99131470692588,776,3
3,0.05304544074346053,43.371409108738334,776,4
4,0.09641792898577414,42.665278673828496,776,5
0,0.007046060672768919,43.091778832114805,777,1
1,0.01713638565295968,42.6968569697377,777,2
2,0.03298994038852897,43.81250302136551,777,3
3,0.05304544074346053,42.8389636089409,777,4
4,0.09641792898577413,42.49760066516468,777,5
0,0.007046060672768917,42.33823246082943,778,1
1,0.017136385652959718,42.91027754763376,778,2
2,0.03298994038852901,43.83939902028146,778,3
3,0.05304544074346056,42.737613009881294,778,4
4,0.09641792898577418,43.11113572164433,778,5
0,0.007046060672768928,43.24458203141149,779,1
1,0.017136385652959687,42.271654980353944,779,2
2,0.03298994038852895,43.7708987700068,779,3
3,0.05304544074346053,42.99553115480588,779,4
4,0.09641792898577412,42.66092545683092,779,5
0,0.007046060672768931,42.731339779707604,780,1
1,0.017136385652959697,42.98121896643365,780,2
2,0.03298994038852896,42.44870055251161,780,3
3,0.05304544074346056,43.206964033795586,780,4
4,0.09641792898577413,43.555395177659115,780,5
0,0.007046060672768926,43.567250526851595,781,1
1,0.01713638565295969,42.65056587978558,781,2
2,0.03298994038852898,42.7512124782354,781,3
3,0.053045440743460556,42.60916781523951,781,4
4,0.09641792898577393,43.350639544369265,781,5
0,0.007046060672768926,42.63351006289641,782,1
1,0.01713638565295969,42.75757239967032,782,2
2,0.032989940388528954,43.20297970901916,782,3
3,0.05304544074346065,42.741379641348644,782,4
4,0.09641792898577414,43.597820436150286,782,5
0,0.007046060672768918,43.06525306570721,783,1
1,0.01713638565295971,42.70420030851575,783,2
2,0.032989940388528975,43.354394148501065,783,3
3,0.0530454407434606,42.39822440641962,783,4
4,0.09641792898577409,43.41201557857063,783,5
0,0.007046060672768927,43.4527935203753,784,1
1,0.01713638565295971,42.45757057631226,784,2
2,0.03298994038852901,43.14620562927465,784,3
3,0.053045440743460535,42.98543134606612,784,4
4,0.09641792898577423,42.89324337159236,784,5
0,0.007046060672768942,42.28561154382998,785,1
1,0.01713638565295968,43.48378436025644,785,2
2,0.032989940388528975,43.607887798608395,785,3
3,0.05304544074346049,43.30051846633323,785,4
4,0.09641792898577413,42.24824558807765,785,5
0,0.007046060672768926,42.90852430941584,786,1
1,0.01713638565295972,42.549096320368186,786,2
2,0.03298994038852895,43.39131923310741,786,3
3,0.05304544074346056,43.12843065614162,786,4
4,0.09641792898577418,42.9598567934417,786,5
0,0.007046060672768931,42.14375445008005,787,1
1,0.01713638565295969,43.381214097458695,787,2
2,0.032989940388529024,43.22745105549762,787,3
3,0.05304544074346054,43.63670327073667,787,4
4,0.09641792898577434,42.53594787868134,787,5
0,0.00704606067276894,42.85571287643991,788,1
1,0.01713638565295967,43.65715494685942,788,2
2,0.03298994038852897,42.236237767777105,788,3
3,0.053045440743460494,43.1119676931783,788,4
4,0.09641792898577416,43.04999821839282,788,5
0,0.007046060672768919,42.82421719924263,789,1
1,0.017136385652959715,42.743151454542,789,2
2,0.03298994038852897,42.488000708415925,789,3
3,0.05304544074346042,43.53089439743098,789,4
4,0.09641792898577416,43.34112030051618,789,5
0,0.007046060672768929,43.050152630664115,790,1
1,0.01713638565295972,43.156868835837926,790,2
2,0.03298994038852897,42.95664919437246,790,3
3,0.05304544074346058,42.43484533013637,790,4
4,0.09641792898577402,43.32544678446895,790,5
0,0.007046060672768922,42.42230458412345,791,1
1,0.017136385652959708,43.29035144115108,791,2
2,0.03298994038852898,43.486554993731794,791,3
3,0.053045440743460515,42.6179691017522,791,4
4,0.09641792898577414,43.110562865041494,791,5
0,0.007046060672768929,42.564793110221146,792,1
1,0.01713638565295972,42.36103332780682,792,2
2,0.032989940388528996,43.13780464462171,792,3
3,0.05304544074346067,43.76118948384128,792,4
4,0.09641792898577409,43.11430981204071,792,5
0,0.007046060672768933,42.98511980316459,793,1
1,0.01713638565295969,43.303508447943585,793,2
2,0.03298994038852906,42.04031938099398,793,3
3,0.05304544074346053,42.935088156559644,793,4
4,0.09641792898577402,43.65066899844078,793,5
0,0.00704606067276892,42.65989870370389,794,1
1,0.01713638565295969,43.85703367557775,794,2
2,0.032989940388528996,42.6145924170959,794,3
3,0.0530454407434605,43.506270607659005,794,4
4,0.09641792898577406,42.27364830480578,794,5
0,0.007046060672768929,43.170737626732624,795,1
1,0.01713638565295971,42.24830874769708,795,2
2,0.03298994038852904,43.558072854918976,795,3
3,0.053045440743460556,42.57370909248377,795,4
4,0.09641792898577393,43.39167127569863,795,5
0,0.007046060672768927,43.40132657505009,796,1
1,0.017136385652959715,42.99413011346637,796,2
2,0.03298994038852898,43.410071999248146,796,3
3,0.0530454407434606,42.04327070860756,796,4
4,0.09641792898577421,43.080273182034325,796,5
0,0.007046060672768915,43.33688016276065,797,1
1,0.017136385652959725,42.65270826044095,797,2
2,0.032989940388528996,42.549931309600325,797,3
3,0.05304544074346062,42.90082160055555,797,4
4,0.09641792898577414,43.48752547623423,797,5
0,0.0070460606727689315,43.546952212375146,798,1
1,0.017136385652959715,42.51012833539684,798,2
2,0.03298994038852895,42.17558532363281,798,3
3,0.05304544074346047,43.27702379423634,798,4
4,0.09641792898577423,43.416902891262346,798,5
0,0.007046060672768911,43.633673056094,799,1
1,0.01713638565295967,41.86251622349549,799,2
2,0.03298994038852899,43.11666152865439,799,3
3,0.05304544074346052,43.33385275054711,799,4
4,0.09641792898577421,42.99709725062636,799,5
0,0.007046060672768927,43.41832597403013,800,1
1,0.01713638565295968,43.51787489687648,800,2
2,0.032989940388528934,42.555980888480505,800,3
3,0.05304544074346047,43.18180718308143,800,4
4,0.0964179289857743,42.24020118164108,800,5
0,0.007046060672768909,42.642210448743,801,1
1,0.017136385652959663,43.42701621202123,801,2
2,0.03298994038852899,42.64680310910108,801,3
3,0.053045440743460646,43.16666143331138,801,4
4,0.09641792898577413,43.035762283111616,801,5
0,0.007046060672768922,42.6169038983177,802,1
1,0.017136385652959735,43.742884331033935,802,2
2,0.03298994038852902,42.45962316895061,802,3
3,0.053045440743460605,42.71985840742716,802,4
4,0.09641792898577409,43.372864389266375,802,5
0,0.007046060672768923,42.65838850870285,803,1
1,0.01713638565295972,43.09500638888101,803,2
2,0.03298994038852891,43.38917194297201,803,3
3,0.05304544074346054,42.79136782033884,803,4
4,0.09641792898577413,42.99544656096165,803,5
0,0.007046060672768923,42.594281343355334,804,1
1,0.01713638565295969,43.18218238085468,804,2
2,0.03298994038852894,42.939221695327404,804,3
3,0.053045440743460494,42.88184275469577,804,4
4,0.09641792898577403,43.32715892419732,804,5
0,0.007046060672768929,42.85588750053598,805,1
1,0.017136385652959697,43.21617559044274,805,2
2,0.03298994038852894,42.45094430104766,805,3
3,0.05304544074346056,42.96536772576096,805,4
4,0.09641792898577428,43.431251805438094,805,5
0,0.0070460606727689315,43.23761774353359,806,1
1,0.01713638565295971,43.252863926527674,806,2
2,0.03298994038852899,42.48129548417761,806,3
3,0.05304544074346051,42.2558282061748,806,4
4,0.09641792898577405,43.69063477310471,806,5
0,0.007046060672768923,43.357859298893736,807,1
1,0.01713638565295972,43.0703819192377,807,2
2,0.03298994038852893,43.07843131284599,807,3
3,0.053045440743460535,42.222909218677415,807,4
4,0.09641792898577421,43.19583334852764,807,5
0,0.007046060672768931,42.0800018712094,808,1
1,0.017136385652959742,43.283627327351454,808,2
2,0.03298994038852891,43.49754987702559,808,3
3,0.0530454407434605,42.912942127986696,808,4
4,0.09641792898577418,43.154755031039485,808,5
0,0.0070460606727689185,42.25273520450025,809,1
1,0.017136385652959735,43.54475647693191,809,2
2,0.032989940388528975,43.42559377558247,809,3
3,0.05304544074346054,42.335754770705215,809,4
4,0.09641792898577414,43.36492446728287,809,5
0,0.007046060672768931,42.10555968415546,810,1
1,0.017136385652959673,43.098866550942866,810,2
2,0.03298994038852895,43.980290298214896,810,3
3,0.053045440743460535,43.45570415255672,810,4
4,0.09641792898577432,42.295034303529484,810,5
0,0.007046060672768928,42.834378399401565,811,1
1,0.01713638565295971,43.78412613338655,811,2
2,0.032989940388528906,42.388654926769384,811,3
3,0.05304544074346059,42.776834996373566,811,4
4,0.09641792898577416,43.12634371868675,811,5
0,0.0070460606727689255,43.66762095468813,812,1
1,0.01713638565295972,43.25337934795678,812,2
2,0.032989940388528954,42.84666220144912,812,3
3,0.05304544074346051,42.161204704619045,812,4
4,0.09641792898577412,42.9910313417847,812,5
0,0.00704606067276892,42.738567840916616,813,1
1,0.01713638565295968,42.301333895647524,813,2
2,0.03298994038852898,43.98367451772328,813,3
3,0.05304544074346055,42.388757610167865,813,4
4,0.09641792898577413,43.53384879500891,813,5
0,0.007046060672768917,42.67096445707762,814,1
1,0.017136385652959718,44.10805304568653,814,2
2,0.032989940388528975,42.161009091122295,814,3
3,0.0530454407434606,43.257588407543615,814,4
4,0.09641792898577418,42.70634271858919,814,5
0,0.007046060672768929,42.99290273500525,815,1
1,0.017136385652959718,43.72179949946173,815,2
2,0.032989940388528975,42.306841575360544,815,3
3,0.05304544074346056,42.65171929322672,815,4
4,0.09641792898577414,43.23697279187833,815,5
0,0.007046060672768923,42.503657696503524,816,1
1,0.017136385652959697,42.84134869375112,816,2
2,0.032989940388528934,43.15083426187482,816,3
3,0.05304544074346058,43.625153177536205,816,4
4,0.09641792898577413,42.81091194745869,816,5
0,0.0070460606727689255,42.76470760415293,817,1
1,0.01713638565295966,42.00519049194567,817,2
2,0.03298994038852897,43.90734108392008,817,3
3,0.0530454407434606,43.7968224021698,817,4
4,0.09641792898577405,42.47607443605119,817,5
0,0.0070460606727689125,43.20808164587828,818,1
1,0.01713638565295971,42.88257183632159,818,2
2,0.03298994038852902,42.58524198591654,818,3
3,0.053045440743460515,43.17511076388856,818,4
4,0.096417928985774,43.07390404294641,818,5
0,0.007046060672768923,42.7397694414213,819,1
1,0.01713638565295967,42.81165588500001,819,2
2,0.03298994038852899,43.47087488805222,819,3
3,0.05304544074346054,43.67525047673825,819,4
4,0.09641792898577431,42.23666512523019,819,5
0,0.007046060672768936,43.59161333874107,820,1
1,0.01713638565295969,42.89997684174515,820,2
2,0.03298994038852891,42.83571990136191,820,3
3,0.05304544074346057,42.86334439798909,820,4
4,0.09641792898577409,42.73488230462357,820,5
0,0.007046060672768924,43.111214172812836,821,1
1,0.017136385652959694,42.86851869402996,821,2
2,0.03298994038852904,42.64765247793577,821,3
3,0.053045440743460515,43.23539904346703,821,4
4,0.09641792898577412,43.06309880549451,821,5
0,0.007046060672768932,42.27654231669428,822,1
1,0.01713638565295971,43.042092503652384,822,2
2,0.032989940388529,43.15752850132447,822,3
3,0.053045440743460494,43.51872258177587,822,4
4,0.096417928985774,42.934565171893446,822,5
0,0.007046060672768935,42.2972883072816,823,1
1,0.01713638565295969,42.736991828887426,823,2
2,0.03298994038852902,42.295547247704924,823,3
3,0.05304544074346057,44.77762928278198,823,4
4,0.09641792898577412,42.819972961087906,823,5
0,0.007046060672768926,42.76843560718562,824,1
1,0.017136385652959732,42.69423075978486,824,2
2,0.032989940388528996,43.76330817771333,824,3
3,0.05304544074346061,43.43226642059372,824,4
4,0.09641792898577403,42.2800096484049,824,5
0,0.007046060672768927,42.75580069729611,825,1
1,0.017136385652959676,42.521350474795014,825,2
2,0.03298994038852897,43.23058745642705,825,3
3,0.05304544074346046,43.03917924129071,825,4
4,0.0964179289857742,43.38990891959045,825,5
0,0.0070460606727689255,42.453115669049716,826,1
1,0.017136385652959715,43.09408691001595,826,2
2,0.03298994038852899,42.93059278074841,826,3
3,0.05304544074346052,43.11731670656681,826,4
4,0.0964179289857741,43.33127101576071,826,5
0,0.007046060672768926,43.15794694167253,827,1
1,0.017136385652959687,42.81446867833782,827,2
2,0.032989940388528975,43.235207377155,827,3
3,0.05304544074346057,43.65354769270373,827,4
4,0.09641792898577406,42.07001114416801,827,5
0,0.007046060672768924,42.63899295793791,828,1
1,0.017136385652959683,43.08440859652837,828,2
2,0.03298994038852899,44.09484656479048,828,3
3,0.05304544074346046,42.1577409551252,828,4
4,0.09641792898577405,42.95911640943656,828,5
0,0.007046060672768911,42.798728712963566,829,1
1,0.017136385652959715,43.08732436439111,829,2
2,0.03298994038852891,43.31919068235914,829,3
3,0.053045440743460584,42.24872858527605,829,4
4,0.09641792898577421,43.474596332661214,829,5
0,0.007046060672768939,42.69640670488301,830,1
1,0.017136385652959718,43.6685484622433,830,2
2,0.03298994038852901,42.86750853149898,830,3
3,0.053045440743460646,43.07915732684405,830,4
4,0.09641792898577416,42.60463637001419,830,5
0,0.007046060672768922,42.99339086021929,831,1
1,0.017136385652959663,43.96250839530748,831,2
2,0.03298994038852906,42.44500340927981,831,3
3,0.05304544074346055,43.4872371221475,831,4
4,0.09641792898577423,42.019416768816754,831,5
0,0.0070460606727689255,44.09542950732757,832,1
1,0.01713638565295966,42.83359424118752,832,2
2,0.032989940388528975,42.07906397948322,832,3
3,0.05304544074346062,42.81981631822135,832,4
4,0.09641792898577424,43.09137801622896,832,5
0,0.007046060672768929,42.42972087238146,833,1
1,0.017136385652959708,43.34957526681437,833,2
2,0.03298994038852891,42.84885564664246,833,3
3,0.05304544074346057,43.37956905518173,833,4
4,0.0964179289857742,42.91410245836301,833,5
0,0.0070460606727689185,42.703899104753404,834,1
1,0.017136385652959715,43.83524864806991,834,2
2,0.032989940388528996,42.820053417742194,834,3
3,0.053045440743460556,42.86934885851775,834,4
4,0.09641792898577413,42.684715398685164,834,5
0,0.007046060672768922,43.14959324360985,835,1
1,0.017136385652959676,43.47226505413133,835,2
2,0.032989940388528934,43.10320233416491,835,3
3,0.053045440743460646,42.321992408031164,835,4
4,0.09641792898577417,42.87285800918957,835,5
0,0.00704606067276892,43.295858880420575,836,1
1,0.017136385652959673,42.219692147914714,836,2
2,0.03298994038852903,43.62819832811523,836,3
3,0.05304544074346048,42.991574244304445,836,4
4,0.09641792898577436,42.80782508806331,836,5
0,0.00704606067276893,43.24738716086207,837,1
1,0.017136385652959742,42.72860956288979,837,2
2,0.032989940388528996,43.09084332540672,837,3
3,0.05304544074346058,42.36511769957803,837,4
4,0.09641792898577413,43.49919121688853,837,5
0,0.007046060672768921,42.81330357361713,838,1
1,0.017136385652959697,43.18140870739419,838,2
2,0.032989940388529,43.212687888926204,838,3
3,0.05304544074346058,43.49764207231172,838,4
4,0.09641792898577417,42.221187351274075,838,5
0,0.0070460606727689185,43.32991107584955,839,1
1,0.01713638565295969,43.16983785329768,839,2
2,0.03298994038852892,42.31179748918038,839,3
3,0.05304544074346062,42.751829840601886,839,4
4,0.09641792898577438,43.35458285603954,839,5
0,0.007046060672768938,42.556110006284385,840,1
1,0.017136385652959676,42.12531631336566,840,2
2,0.032989940388528954,43.49337396204857,840,3
3,0.05304544074346054,43.19955810498294,840,4
4,0.09641792898577424,43.57124796959718,840,5
0,0.007046060672768916,42.62139432773983,841,1
1,0.01713638565295971,42.96190766398313,841,2
2,0.03298994038852898,43.237083109190465,841,3
3,0.0530454407434606,43.072661825362125,841,4
4,0.09641792898577409,43.03732640735596,841,5
0,0.007046060672768934,43.19418877027673,842,1
1,0.017136385652959704,42.12610576457693,842,2
2,0.032989940388528954,43.34075532469013,842,3
3,0.05304544074346057,43.096691634141834,842,4
4,0.09641792898577416,43.184904866833485,842,5
0,0.007046060672768916,42.337769331593805,843,1
1,0.017136385652959742,42.67928008671212,843,2
2,0.03298994038852898,42.80869156226971,843,3
3,0.05304544074346056,43.47614245843646,843,4
4,0.09641792898577418,43.63033864693994,843,5
0,0.007046060672768933,42.007454713476605,844,1
1,0.017136385652959687,44.068627895729286,844,2
2,0.032989940388528954,43.13493239846525,844,3
3,0.05304544074346044,42.2113441715223,844,4
4,0.09641792898577395,43.491639022599564,844,5
0,0.007046060672768923,43.63457867537265,845,1
1,0.01713638565295968,43.046187833591226,845,2
2,0.032989940388528906,42.54217915442341,845,3
3,0.05304544074346058,42.81550939819473,845,4
4,0.09641792898577423,42.88239188421861,845,5
0,0.007046060672768936,43.298838796877476,846,1
1,0.017136385652959704,42.548314206480605,846,2
2,0.03298994038852893,43.49357111656919,846,3
3,0.05304544074346046,43.29749452788767,846,4
4,0.09641792898577402,42.29874385831114,846,5
0,0.007046060672768925,43.05794769806502,847,1
1,0.017136385652959708,42.48705219985455,847,2
2,0.032989940388529,43.348586721292364,847,3
3,0.053045440743460494,43.17389145713708,847,4
4,0.09641792898577438,42.86997250692185,847,5
0,0.007046060672768926,42.73435593655235,848,1
1,0.017136385652959704,42.671541936140066,848,2
2,0.03298994038852905,44.00565083571654,848,3
3,0.0530454407434606,42.65071972831229,848,4
4,0.0964179289857742,42.87832073740808,848,5
0,0.0070460606727689315,43.67767424266999,849,1
1,0.017136385652959742,42.07177445116056,849,2
2,0.03298994038852902,43.31522761220517,849,3
3,0.053045440743460605,42.85946320798103,849,4
4,0.09641792898577428,43.01782413916393,849,5
0,0.007046060672768925,42.28829919533544,850,1
1,0.017136385652959697,43.51719567531167,850,2
2,0.03298994038852898,43.51002082573276,850,3
3,0.05304544074346059,42.32430388490888,850,4
4,0.0964179289857742,43.28493590910755,850,5
0,0.007046060672768926,43.32532264853506,851,1
1,0.017136385652959687,42.49911559829333,851,2
2,0.032989940388528954,43.63712544280219,851,3
3,0.05304544074346044,42.46614091403991,851,4
4,0.09641792898577407,43.01107262164532,851,5
0,0.00704606067276892,44.00782587457304,852,1
1,0.017136385652959683,42.80084403144036,852,2
2,0.03298994038852904,43.459111111126596,852,3
3,0.05304544074346064,42.8466092369435,852,4
4,0.09641792898577425,41.81641082175011,852,5
0,0.007046060672768935,42.17627468098219,853,1
1,0.017136385652959704,43.50545885936739,853,2
2,0.03298994038852905,43.869442705089135,853,3
3,0.05304544074346049,42.738156222925106,853,4
4,0.09641792898577427,42.63871874060856,853,5
0,0.007046060672768923,42.585923269520634,854,1
1,0.017136385652959687,42.994121484394476,854,2
2,0.03298994038852901,42.83032698878307,854,3
3,0.053045440743460535,43.08665730571353,854,4
4,0.09641792898577412,43.42976590174499,854,5
0,0.007046060672768923,42.69954896376935,855,1
1,0.01713638565295967,43.311030907486554,855,2
2,0.03298994038852895,43.29306164359076,855,3
3,0.05304544074346047,42.71886726419222,855,4
4,0.09641792898577392,42.902638541278954,855,5
0,0.007046060672768935,43.705607611636545,856,1
1,0.017136385652959735,42.02061759299732,856,2
2,0.03298994038852902,42.970098567383914,856,3
3,0.053045440743460445,43.600245426203365,856,4
4,0.09641792898577403,42.64342315583231,856,5
0,0.007046060672768936,43.51844447755705,857,1
1,0.017136385652959683,42.59067120187917,857,2
2,0.03298994038852894,43.24371713405401,857,3
3,0.05304544074346059,42.63530208332487,857,4
4,0.09641792898577413,42.94561269897121,857,5
0,0.007046060672768936,42.51678117701882,858,1
1,0.017136385652959673,43.81577923671724,858,2
2,0.03298994038852903,41.81498564458577,858,3
3,0.05304544074346066,43.543993483119294,858,4
4,0.09641792898577413,43.214703635482294,858,5
0,0.007046060672768918,43.122823135912824,859,1
1,0.01713638565295967,43.01518362440031,859,2
2,0.03298994038852897,42.638837549115195,859,3
3,0.05304544074346056,42.60836457330845,859,4
4,0.09641792898577423,43.53828508879078,859,5
0,0.007046060672768913,43.45364260117031,860,1
1,0.017136385652959673,42.335543377174275,860,2
2,0.03298994038852894,43.00309682697416,860,3
3,0.053045440743460535,43.1124534947219,860,4
4,0.0964179289857741,43.03129335727753,860,5
0,0.007046060672768929,43.59815541764964,861,1
1,0.01713638565295969,43.246872320683686,861,2
2,0.03298994038852907,42.781484327417736,861,3
3,0.05304544074346056,43.102417550430545,861,4
4,0.09641792898577417,42.19075324284806,861,5
0,0.007046060672768926,43.01419722919333,862,1
1,0.01713638565295972,42.95240838097815,862,2
2,0.03298994038852892,43.35967049391373,862,3
3,0.05304544074346046,43.38294451955591,862,4
4,0.09641792898577428,42.22117572226837,862,5
0,0.007046060672768933,42.8323164026579,863,1
1,0.017136385652959666,43.21825287862434,863,2
2,0.03298994038852902,43.43002665285486,863,3
3,0.05304544074346045,42.80178337580789,863,4
4,0.09641792898577409,42.64491865447816,863,5
0,0.007046060672768925,44.08963273460859,864,1
1,0.017136385652959708,41.99044674228232,864,2
2,0.03298994038852891,42.560947064885816,864,3
3,0.05304544074346056,42.78512458136017,864,4
4,0.09641792898577392,43.51006247123046,864,5
0,0.00704606067276893,43.52578242736223,865,1
1,0.017136385652959676,42.70617871482718,865,2
2,0.03298994038852899,43.14341300146983,865,3
3,0.053045440743460535,43.0339655414422,865,4
4,0.09641792898577402,42.52180283799419,865,5
0,0.007046060672768918,42.552506742870236,866,1
1,0.01713638565295967,43.151710515209736,866,2
2,0.03298994038852898,42.9581966221498,866,3
3,0.053045440743460535,42.90402417305469,866,4
4,0.09641792898577414,43.35898757878111,866,5
0,0.007046060672768917,42.310269656388655,867,1
1,0.017136385652959666,43.142417390369154,867,2
2,0.03298994038852901,42.56763526436138,867,3
3,0.05304544074346056,43.88823815681016,867,4
4,0.0964179289857742,43.01463012314543,867,5
0,0.007046060672768918,43.01433598444173,868,1
1,0.017136385652959697,43.0321679281208,868,2
2,0.03298994038852899,43.0812119546585,868,3
3,0.05304544074346052,42.5588964404946,868,4
4,0.09641792898577435,43.2403666667842,868,5
0,0.007046060672768911,42.373736130345605,869,1
1,0.017136385652959638,42.98898330544973,869,2
2,0.03298994038852896,42.777138160843194,869,3
3,0.05304544074346056,43.339170962202815,869,4
4,0.0964179289857741,43.448015868527015,869,5
0,0.007046060672768922,42.521825532673155,870,1
1,0.01713638565295965,42.6723284647037,870,2
2,0.03298994038852902,42.82409807899062,870,3
3,0.053045440743460646,42.78006735182837,870,4
4,0.09641792898577406,44.133624515822305,870,5
0,0.007046060672768934,43.49370489687887,871,1
1,0.017136385652959718,42.799011079315896,871,2
2,0.03298994038852893,42.32515594873243,871,3
3,0.053045440743460605,42.96961613563618,871,4
4,0.09641792898577403,43.335910449174634,871,5
0,0.007046060672768933,42.71501678482073,872,1
1,0.017136385652959683,43.37281837497854,872,2
2,0.032989940388528954,43.34443940022386,872,3
3,0.05304544074346056,42.33540295252509,872,4
4,0.09641792898577418,43.156863952350484,872,5
0,0.007046060672768926,42.907038779880686,873,1
1,0.01713638565295967,43.09502293844865,873,2
2,0.03298994038852896,43.284616774149676,873,3
3,0.05304544074346061,43.03039548341262,873,4
4,0.09641792898577405,42.610806602466646,873,5
0,0.007046060672768922,43.304150419540754,874,1
1,0.017136385652959697,42.193119661763845,874,2
2,0.032989940388529024,43.211974929814865,874,3
3,0.05304544074346062,43.15213939628234,874,4
4,0.09641792898577423,43.078908805291334,874,5
0,0.007046060672768918,43.9913107469371,875,1
1,0.017136385652959683,42.773082145780556,875,2
2,0.03298994038852895,42.442940505426535,875,3
3,0.05304544074346056,43.11257749908066,875,4
4,0.09641792898577414,42.603440933350086,875,5
0,0.007046060672768936,43.31880577838121,876,1
1,0.017136385652959725,41.993485917346916,876,2
2,0.03298994038852899,42.99950061486233,876,3
3,0.05304544074346051,43.13329933881212,876,4
4,0.09641792898577399,43.49661852143784,876,5
0,0.0070460606727689255,43.279859298208486,877,1
1,0.0171363856529597,42.767956453914614,877,2
2,0.03298994038852903,42.519351587926316,877,3
3,0.05304544074346053,43.28957191756582,877,4
4,0.0964179289857741,43.069247713215915,877,5
0,0.007046060672768915,42.75096880172974,878,1
1,0.01713638565295967,43.01941396368073,878,2
2,0.032989940388529024,42.94946798100502,878,3
3,0.05304544074346058,42.62904721030734,878,4
4,0.09641792898577396,43.57797738782525,878,5
0,0.00704606067276892,42.87413324873289,879,1
1,0.01713638565295973,42.99099730217128,879,2
2,0.03298994038852894,41.699754806936724,879,3
3,0.0530454407434605,43.30762769203221,879,4
4,0.0964179289857742,44.04471661126521,879,5
0,0.00704606067276892,43.70313097945067,880,1
1,0.017136385652959694,43.73406714268308,880,2
2,0.032989940388528954,42.58647608095358,880,3
3,0.05304544074346046,41.94307889365012,880,4
4,0.09641792898577406,42.94351736325198,880,5
0,0.007046060672768929,43.66383132192581,881,1
1,0.017136385652959687,42.6822087075233,881,2
2,0.03298994038852899,43.66926675158226,881,3
